wavenumber,GN 11-389,GN 11-400,GN 11-407,GN 11-411,GN 11-416,GN 11-419,GN 11-422,GN 11-423,GN 11-428,GN 11-434,GN 11-435,GN 11-460,HW 07-151,HW 11-137,HW 11-144,HW 11-146,HW 11-148,HW 11-149,HW 11-172,HW 11-173,HW 11-176,HW 11-179,HW 11-184,LG 09-384,LG 11-309,LG 11-393,LG 11-395,LG 11-397,LG 11-404,LG 11-412,LG 11-414,LG 11-418,LG 11-432,LG 11-433,LG 11-438,LG 11-461,SW 11-138,SW 11-139,SW 11-154,SW 11-158,SW 11-178,OCC 11-457,OCC 11-462,OCC 11-463,OMG 08-82,OMG 11-454,OMG 11-455,OMG 11-456,ONP 08-78,ONP 09-388,ONP 11-450,ONP 11-451,ONP 11-458,ONP 11-459,OFF 10-506,OFF 13-144,OFF 08-80,OFF 08-852
3420,0.021006221,0.058533612,0.033921364,0.030306972,0.048138582,0.027811909,0.027943691,0.031939082,0.082036837,0.042464434,0.022940846,0.028760875,0.016770012,0.014716618,0.012990482,0.027801201,0.018905257,0.020912447,0.013142843,0.035739448,0.018297411,0.023222352,0.021522028,0.026716679,0.016369001,0.022120867,0.026050387,0.027258137,0.026347466,0.019619133,0.03955296,0.02765596,0.069652444,0.020477502,0.024099607,0.049055417,0.015405366,0.033530802,0.03145492,0.018414355,0.01627067,0.035356757,0.017578764,0.011266574,0.038606121,0.023348986,0.036579583,0.037982028,0.014987869,0.04077508,0.028367638,0.028489959,0.013479873,0.043385281,0.009187726,0.006813453,0.011086456,0.009682018
3419,0.021027083,0.05864004,0.034038289,0.030358899,0.048378451,0.027920379,0.028044619,0.03196672,0.08234022,0.042707254,0.023052546,0.028901831,0.016777115,0.014814657,0.012994276,0.027891167,0.018897098,0.020991365,0.013126466,0.035874174,0.018337405,0.023307648,0.021594194,0.026917471,0.016509862,0.022223849,0.026092511,0.027387208,0.026437543,0.019716501,0.039751757,0.0277835,0.069912431,0.020584748,0.024270962,0.049231958,0.01541982,0.033608221,0.031606808,0.018496427,0.016313922,0.035549446,0.017585647,0.011335481,0.038751348,0.023414042,0.036775428,0.038176445,0.015070821,0.041010789,0.028563295,0.028650677,0.013552477,0.043628343,0.00923459,0.00686242,0.011073956,0.009741844
3418,0.021084925,0.058717368,0.03415998,0.030453203,0.048569579,0.028004334,0.028105902,0.031971759,0.082654113,0.042872977,0.023088896,0.028992341,0.016745406,0.014875227,0.012994957,0.028002797,0.018922679,0.021068993,0.013139616,0.035919235,0.018413434,0.023415146,0.021601693,0.027079491,0.01662917,0.022326158,0.026126784,0.027483987,0.026512519,0.019815096,0.039913026,0.027875525,0.070124112,0.020651839,0.024421228,0.04941651,0.015406437,0.033691774,0.031724984,0.01854886,0.016350402,0.035728088,0.017596925,0.011416048,0.038861943,0.023442509,0.036937686,0.038312369,0.01516121,0.041178424,0.028777197,0.028752477,0.01360521,0.04379108,0.009250675,0.0069016,0.011077518,0.009769547
3417,0.021166364,0.058803724,0.034315152,0.030569364,0.048741531,0.028101517,0.028145776,0.03198542,0.082959622,0.042995964,0.023119008,0.029032949,0.01670298,0.014870003,0.012995231,0.028111051,0.018989636,0.021137902,0.013172425,0.035905139,0.018517068,0.023513843,0.021557842,0.027171352,0.016667116,0.022372415,0.026185636,0.027562604,0.026615633,0.019941797,0.0400789,0.027924979,0.070315835,0.0206739,0.024500502,0.049618212,0.015403313,0.033792689,0.031820423,0.018585408,0.016396085,0.035882853,0.01763326,0.011465393,0.038962155,0.023450499,0.037060832,0.038420098,0.01524149,0.041305587,0.028983186,0.028803952,0.013642991,0.043890373,0.009263184,0.006929303,0.011119178,0.009750031
3416,0.021243195,0.05892132,0.034478758,0.03068837,0.048914319,0.028226573,0.028189883,0.032068866,0.083252378,0.043144018,0.023184767,0.029056224,0.016692897,0.014824918,0.013005228,0.028190807,0.019067453,0.021202243,0.013190239,0.035877061,0.018619852,0.023586841,0.021506071,0.027195182,0.016626667,0.022355256,0.026263284,0.027627797,0.026763234,0.020084217,0.040252405,0.027937601,0.070516289,0.020675031,0.024501745,0.049829184,0.015429881,0.033925605,0.031914389,0.018630813,0.016468147,0.036048024,0.017689692,0.011470658,0.039067482,0.023465663,0.037154203,0.038501829,0.015286523,0.041424805,0.029144235,0.028829608,0.013654476,0.043968194,0.009293252,0.006961696,0.0111891,0.009694431
3415,0.021299604,0.059064744,0.034598208,0.030800618,0.049092315,0.028360789,0.028247195,0.032261088,0.083532699,0.04335848,0.023265805,0.02910841,0.016734116,0.014800873,0.013037771,0.02824593,0.019129019,0.021278704,0.013185861,0.035876407,0.018697911,0.023637252,0.021494484,0.027187756,0.016569325,0.022318032,0.026338718,0.027685112,0.026935469,0.020206757,0.040405645,0.02793877,0.070743591,0.020686285,0.024465442,0.050030022,0.015489237,0.034094991,0.032026222,0.018708714,0.016568339,0.03626815,0.017753744,0.011463521,0.039184063,0.023498275,0.037225505,0.038541764,0.015283653,0.041538341,0.029232156,0.028849421,0.013628986,0.044056101,0.009337403,0.007018918,0.011263131,0.00964598
3414,0.02133649,0.059207877,0.034650719,0.030890801,0.049271813,0.028478499,0.028306639,0.032527131,0.083792341,0.043627543,0.023309175,0.029219709,0.016803649,0.014836329,0.013089196,0.028307428,0.019176684,0.021381991,0.013189871,0.035925271,0.018742905,0.023676467,0.021542543,0.02719591,0.016560054,0.022312965,0.026402944,0.027742829,0.02709038,0.02028841,0.040523474,0.027965208,0.071002393,0.020724003,0.024448145,0.050201557,0.015574716,0.034278592,0.032159154,0.018813854,0.016676472,0.036537766,0.017820107,0.011487997,0.039313675,0.023533166,0.037283569,0.038545307,0.015252379,0.041623625,0.029249259,0.028878259,0.013583376,0.044166448,0.009380898,0.007098315,0.011324299,0.009652785
3413,0.021351237,0.059320611,0.034671454,0.030942656,0.04944605,0.02857571,0.028358109,0.032770941,0.084023082,0.043911536,0.023290265,0.029385562,0.016863214,0.014916219,0.013131374,0.02840037,0.019228159,0.021503472,0.013224202,0.036018018,0.018758972,0.023713297,0.021628786,0.027245853,0.016623007,0.022361057,0.026460392,0.027803128,0.02719319,0.020336691,0.04061297,0.02804033,0.07127678,0.02078941,0.02448837,0.050335007,0.015667939,0.034436989,0.032294304,0.018906232,0.016765979,0.036789893,0.017887378,0.011551608,0.039452591,0.023557625,0.037354806,0.03856018,0.015239969,0.041680526,0.02923476,0.028938755,0.013562653,0.044312122,0.009420043,0.007167515,0.011369745,0.009730573
3412,0.021330322,0.059389312,0.034726174,0.030961654,0.049610051,0.028668218,0.028409342,0.032906876,0.084231923,0.044176414,0.02324693,0.029570487,0.016896662,0.014998696,0.013134766,0.028517656,0.019293616,0.021610603,0.013266108,0.036130215,0.018760524,0.02375382,0.021711582,0.027330721,0.016743895,0.022444418,0.026519359,0.02786433,0.027250133,0.020373061,0.040684215,0.028157137,0.07153221,0.020881581,0.024593163,0.050439437,0.015743212,0.034549296,0.032409825,0.018946239,0.01682867,0.036957493,0.017949174,0.011619358,0.039591036,0.023587291,0.03748063,0.038653405,0.015286785,0.041757671,0.029247082,0.029059991,0.013609586,0.044520335,0.009461458,0.007191056,0.011406518,0.009852423
3411,0.021272961,0.059430957,0.034854968,0.030977932,0.049770773,0.028765536,0.028476222,0.032921377,0.084433755,0.044396322,0.023253373,0.02972831,0.016916598,0.015062299,0.01310386,0.028630629,0.01937508,0.021677203,0.013277242,0.036241317,0.018772716,0.023807519,0.021767978,0.027423148,0.016894963,0.022527564,0.026593012,0.027934768,0.027314865,0.020420815,0.040752386,0.02828749,0.071742318,0.021001345,0.024745306,0.050541674,0.015786366,0.034636424,0.032510217,0.018937179,0.016880024,0.037040016,0.017997685,0.011660366,0.039721689,0.023649772,0.037678904,0.038855334,0.015390349,0.04191037,0.029328329,0.029249751,0.013729482,0.044809676,0.009503118,0.007165118,0.011444833,0.009973969
3410,0.021213128,0.059487407,0.035038933,0.031023311,0.049948804,0.028854915,0.028559845,0.032875347,0.084631389,0.044545626,0.023353628,0.029826427,0.016944748,0.015118508,0.013084163,0.028724499,0.01947589,0.021715991,0.013261483,0.03635137,0.018821983,0.023890099,0.021818575,0.027498622,0.017046064,0.022584313,0.026699708,0.028029494,0.027440091,0.020503739,0.040852188,0.028406398,0.071919148,0.021141401,0.024917584,0.050669111,0.015810444,0.034743144,0.032628344,0.01892944,0.016940307,0.037099342,0.018038349,0.011688117,0.039848936,0.023747675,0.037907166,0.03911955,0.015508046,0.042135056,0.029474776,0.029470337,0.013880216,0.045150944,0.009531319,0.007124953,0.011491826,0.010068504
3409,0.021203161,0.05959896,0.035220514,0.03111372,0.050156703,0.028914203,0.028641876,0.032856072,0.084817959,0.044615513,0.023519144,0.029863016,0.016996326,0.015182743,0.013125739,0.028818348,0.019594984,0.021772861,0.013270645,0.036475565,0.018916715,0.024014617,0.021909356,0.027550174,0.017164584,0.022607638,0.026843992,0.028143969,0.027611636,0.020633469,0.041013085,0.028504679,0.072101844,0.021280047,0.025080626,0.050823377,0.01584772,0.034898519,0.032793378,0.018980907,0.017017827,0.037197217,0.018093684,0.011743452,0.039984028,0.023858167,0.038085459,0.039350749,0.015600726,0.042367781,0.029642925,0.02965813,0.013999665,0.045469133,0.009540565,0.007118167,0.011547386,0.010139853
3408,0.021272997,0.059776056,0.035353932,0.031249479,0.050376166,0.028936824,0.02870523,0.032920446,0.084999625,0.044637621,0.023675938,0.029868528,0.017076202,0.015245448,0.013236671,0.028946103,0.019713039,0.021881067,0.013346036,0.036623251,0.01903787,0.024171876,0.022058928,0.02758824,0.017228381,0.022600661,0.026997436,0.028246948,0.027748356,0.020789412,0.041211963,0.028584045,0.072308588,0.021391298,0.025204706,0.050974535,0.015923019,0.03509467,0.033000781,0.019109583,0.017111161,0.037349121,0.018182488,0.01184642,0.040129432,0.02397072,0.03816943,0.039485172,0.015669921,0.042551699,0.029789242,0.029775661,0.014051024,0.045699604,0.009542868,0.007168782,0.011604041,0.010204198
3407,0.021408314,0.059991105,0.035434636,0.031417028,0.050572601,0.028942192,0.028755031,0.033063379,0.085199984,0.044667988,0.023773524,0.029886913,0.017176699,0.015280357,0.013374606,0.029117999,0.019797924,0.022022011,0.013468624,0.03678421,0.019153928,0.024320543,0.022225393,0.027632098,0.017247554,0.022568989,0.027114665,0.028317122,0.027788271,0.020927327,0.041379769,0.028650261,0.07251298,0.021462897,0.025269729,0.051090581,0.016032572,0.035297497,0.033215097,0.019277878,0.017216508,0.037531176,0.018294469,0.011979216,0.040271109,0.024103441,0.038192203,0.039539829,0.015746435,0.042688011,0.02990385,0.029838675,0.014047033,0.045839533,0.009549348,0.007261189,0.011650924,0.010264118
3406,0.021564661,0.060197306,0.035485632,0.031589125,0.050735534,0.028963955,0.028814059,0.033229772,0.085435533,0.044735608,0.023819496,0.029945927,0.017280053,0.015282423,0.013489102,0.029307007,0.019831655,0.022141382,0.013580726,0.03693731,0.019248109,0.024411647,0.022341727,0.027698566,0.017261341,0.022526423,0.027173892,0.02837393,0.027767808,0.021017456,0.041470658,0.028711904,0.072676217,0.021502845,0.02528271,0.051171478,0.016147501,0.035474471,0.033398547,0.019423609,0.017326271,0.037713485,0.018396329,0.012115539,0.04038693,0.024269443,0.038223213,0.039576428,0.015846594,0.04281311,0.030004617,0.02988875,0.01403069,0.045936991,0.009556791,0.007357786,0.011681043,0.010308216
3405,0.021697582,0.060361793,0.035530468,0.031739845,0.050891973,0.029029004,0.028899037,0.033360615,0.085697973,0.044819827,0.02384889,0.030042202,0.017371185,0.015290612,0.013570605,0.029476977,0.019828926,0.022209415,0.013649739,0.037070601,0.019329565,0.024434696,0.022389334,0.027792927,0.017302004,0.022499468,0.027196818,0.028452397,0.027791555,0.021067108,0.041509012,0.02877701,0.072793593,0.021531458,0.025280901,0.051248931,0.016237477,0.035617461,0.033537018,0.019512363,0.017427174,0.037880339,0.018469517,0.012249623,0.040462483,0.024442659,0.038297044,0.039633015,0.01595203,0.042947054,0.030107589,0.029950911,0.014035542,0.04603856,0.009566622,0.007433796,0.011700704,0.010337256
3404,0.021783818,0.060488606,0.035587387,0.031866433,0.051067351,0.029140526,0.029006792,0.033434715,0.085966213,0.044889367,0.023881342,0.030155324,0.017446869,0.015361248,0.013649452,0.029617224,0.019825524,0.022255947,0.013692161,0.037188092,0.019416296,0.024433484,0.0224195,0.027903651,0.017362955,0.02250924,0.027224682,0.02855039,0.027919672,0.021097501,0.041555707,0.028846353,0.072893438,0.021567222,0.025303635,0.051351807,0.016292581,0.035745584,0.033644642,0.019561752,0.017508275,0.038030728,0.018533649,0.01238554,0.040502921,0.024575766,0.038399615,0.039708377,0.016034533,0.043085559,0.030213942,0.030026851,0.014066266,0.046159466,0.009605066,0.007494108,0.011733907,0.010375805
3403,0.021828089,0.060611711,0.035676044,0.031986377,0.051245702,0.029272635,0.029124038,0.033470525,0.08622459,0.044953246,0.023921972,0.030273327,0.017508318,0.015511909,0.013744808,0.029740048,0.019850828,0.022334637,0.013734055,0.037297895,0.019509078,0.024465031,0.022490544,0.028004191,0.017408811,0.022544661,0.027282188,0.028625483,0.028105474,0.021112311,0.041643637,0.028912795,0.072998943,0.021613306,0.025356727,0.051477499,0.016325753,0.035884924,0.033746112,0.019613289,0.017569212,0.038171552,0.018622278,0.012506535,0.040535616,0.024645134,0.038510904,0.039794777,0.016086403,0.043229004,0.030319722,0.030115666,0.014108123,0.046293724,0.009699935,0.007554135,0.011809137,0.010443304
3402,0.02185764,0.060762576,0.035809123,0.032109825,0.051386606,0.029383962,0.029243235,0.033497588,0.086465965,0.045058421,0.023982902,0.030400035,0.017552927,0.015694127,0.013827847,0.029849876,0.019912645,0.022457738,0.013769947,0.03740205,0.019586822,0.024546969,0.022600295,0.028064843,0.017415264,0.022566585,0.027367677,0.028648567,0.02825036,0.021102285,0.041760165,0.028969177,0.073111487,0.021652894,0.025411539,0.051598358,0.016359119,0.036042479,0.033852977,0.019686967,0.017617249,0.038309802,0.018740932,0.012572452,0.040599285,0.024663031,0.038629657,0.039890293,0.016116321,0.043388232,0.030421236,0.030219968,0.014141874,0.046428932,0.009836204,0.007610512,0.011931864,0.010521397
3401,0.021902704,0.060941265,0.035973516,0.032226999,0.051474134,0.029449793,0.029362615,0.03353679,0.086693594,0.04523875,0.024071581,0.030539846,0.017581618,0.015826379,0.013848189,0.029929308,0.019999535,0.022578054,0.013774792,0.037498501,0.019629648,0.024652937,0.022697638,0.028072026,0.017391856,0.022547612,0.027463514,0.028636286,0.02830197,0.021068706,0.041875128,0.029015308,0.073226582,0.021661695,0.025438673,0.051690251,0.01640721,0.036198086,0.033955355,0.019768247,0.017658562,0.038444646,0.018859475,0.012554448,0.040714585,0.024651336,0.03875099,0.03997917,0.016125252,0.043554613,0.03050747,0.030331647,0.014152663,0.046547511,0.009954775,0.007640198,0.012068327,0.010567898
3400,0.021969132,0.061117392,0.036132988,0.032328102,0.0515344,0.029487819,0.029474189,0.033603733,0.086930513,0.045476613,0.024160851,0.030683241,0.01760442,0.015854791,0.013792569,0.029958878,0.020087248,0.02263491,0.013742554,0.03758068,0.019641498,0.024750844,0.022747121,0.028044916,0.017365854,0.022504786,0.027548328,0.028625349,0.028283252,0.021030522,0.041970029,0.029057471,0.073349436,0.021636432,0.025437082,0.051756093,0.016464193,0.036319283,0.034036842,0.019829717,0.017692672,0.038562979,0.018944167,0.012466096,0.04085543,0.024620939,0.038848349,0.040035616,0.016102572,0.043686899,0.030562263,0.030430427,0.01414145,0.046633574,0.010003308,0.007626459,0.012162875,0.010562625
3399,0.022029156,0.061257928,0.036256393,0.032422901,0.051602158,0.029544997,0.02956072,0.033712447,0.087209642,0.045715239,0.024202072,0.030810984,0.017623938,0.015782976,0.01370238,0.0299401,0.020145325,0.022605967,0.013691686,0.037628428,0.019642104,0.024826367,0.022755448,0.028029985,0.017353179,0.022484853,0.027603922,0.028634339,0.028242456,0.021011376,0.042047049,0.029103947,0.073485372,0.021609043,0.025429093,0.051824303,0.016500149,0.036381462,0.03409381,0.019849338,0.017711413,0.038644457,0.018986877,0.012354187,0.040956407,0.024580548,0.038900718,0.040064838,0.016047575,0.043748132,0.030585607,0.030507879,0.014134449,0.046692512,0.009975804,0.00757439,0.012176456,0.010522671
3398,0.022049585,0.061354761,0.036339872,0.03253064,0.051690378,0.02965127,0.029607903,0.033862011,0.087533177,0.045901801,0.024180436,0.030908557,0.017621557,0.015655497,0.013632051,0.029895085,0.020154137,0.022515932,0.013637686,0.037615366,0.019638758,0.024871101,0.022740612,0.02806857,0.017351535,0.022519271,0.027625556,0.028667563,0.028207573,0.021032512,0.04213017,0.029158986,0.073631737,0.021622507,0.025438732,0.051927191,0.016477961,0.0363818,0.034136856,0.019813686,0.017705619,0.038678359,0.019003446,0.012263519,0.04096718,0.024551324,0.038928705,0.040119346,0.015984281,0.04375264,0.030607299,0.030586267,0.014169408,0.046758068,0.009899646,0.007500802,0.012111936,0.010472748
3397,0.022032899,0.061427768,0.036401719,0.032656434,0.05179716,0.029787632,0.029617505,0.034025213,0.087848188,0.046018779,0.024135948,0.030972634,0.017581185,0.015526684,0.013603164,0.02985215,0.020125986,0.022414562,0.013583798,0.037543689,0.019617654,0.024874062,0.022709078,0.028162506,0.017356033,0.022597573,0.027627995,0.028735733,0.028193576,0.02110754,0.042256413,0.029217601,0.073786672,0.021689744,0.025480995,0.052076096,0.016390216,0.036348609,0.03417785,0.019730022,0.017683027,0.038684447,0.019015769,0.012217215,0.040907095,0.02456187,0.038984274,0.040253168,0.015950506,0.043764421,0.030668486,0.030702229,0.014261887,0.046870315,0.009805385,0.007423898,0.012008455,0.010422748
3396,0.022021281,0.061502638,0.036465075,0.032783939,0.051925264,0.029903452,0.029609407,0.034160826,0.088083212,0.046085288,0.024117108,0.03100862,0.017525406,0.015442155,0.013602761,0.029833723,0.02010266,0.022354786,0.013541993,0.037464886,0.019568107,0.024840273,0.022673426,0.028276277,0.017370686,0.022680486,0.027637098,0.028848512,0.02822446,0.021226423,0.042449065,0.029268232,0.073955523,0.021785461,0.025564138,0.052252862,0.016282252,0.036337671,0.034222584,0.019644672,0.01767919,0.038716349,0.019039489,0.012224417,0.040857089,0.024627748,0.039102814,0.040463581,0.015974965,0.043846858,0.03078664,0.030867018,0.014388737,0.047044888,0.009722975,0.007368418,0.011917026,0.010381598
3395,0.022053111,0.06158531,0.03654859,0.032886349,0.0520791,0.029962215,0.029612817,0.034240031,0.088213948,0.046138474,0.024132193,0.031030554,0.0175055,0.015428745,0.013612369,0.029846634,0.020121261,0.022373452,0.013540226,0.037445391,0.01950595,0.024804766,0.02266516,0.028377025,0.017402089,0.022732423,0.027674606,0.028990747,0.028320126,0.021347846,0.042690067,0.029305332,0.074139284,0.021881595,0.025691213,0.052423514,0.016226521,0.036400898,0.034276294,0.019627759,0.017734446,0.038830178,0.019080449,0.012288342,0.040887849,0.024736422,0.039274543,0.040686816,0.016061924,0.044017173,0.030940281,0.031044521,0.014509845,0.04726141,0.009689262,0.007364274,0.011877787,0.010371458
3394,0.022124585,0.061661572,0.036661515,0.032943278,0.052246317,0.029967831,0.029651452,0.034263029,0.088284708,0.046213424,0.024160631,0.031063096,0.017548428,0.015484816,0.013628809,0.029878991,0.020183723,0.022470905,0.013594285,0.037508852,0.019463439,0.02481014,0.022708343,0.028464189,0.017447374,0.022742631,0.027749728,0.029122715,0.02846465,0.02142684,0.04292151,0.02933763,0.074322345,0.021977527,0.025854113,0.052561839,0.016265801,0.03654514,0.034350869,0.019717389,0.017850722,0.039036335,0.019136349,0.012397166,0.040995795,0.024854731,0.039463776,0.040848802,0.016191237,0.044246144,0.031088529,0.031176812,0.014602074,0.047477405,0.009732024,0.007424603,0.011909225,0.010410256
